uniq_region,urban,age_s,prev,sens,spec
NG6_North West,Urban,-1.7018136730454254,0.09725,0.67,0.11875
NG6_South East,Urban,-1.7018136730454254,0.0835,0.7875,0.05925
NG6_South South,Urban,-1.7018136730454254,0.0885,0.728,0.12325
NG6_South West,Urban,-1.7018136730454254,0.1025,0.80625,0.072
NG6_North Central,Rural,0.555913864793891,0.60175,0.76,0.24275
NG6_North East,Rural,0.555913864793891,0.34875,0.868,0.271
NG6_North West,Rural,0.555913864793891,0.4895,0.85425,0.38275
NG6_South East,Rural,0.555913864793891,0.36275,0.8915,0.19375
NG6_South South,Rural,0.555913864793891,0.42025,0.868,0.4265
NG6_South West,Rural,0.555913864793891,0.4925,0.893,0.27675
NG6_North Central,Urban,0.555913864793891,0.17675,0.584,0.109
NG6_North East,Urban,0.555913864793891,0.148,0.72675,0.15
NG6_North West,Urban,0.555913864793891,0.17475,0.707,0.17075
NG6_South East,Urban,0.555913864793891,0.15925,0.79075,0.104
NG6_South South,Urban,0.555913864793891,0.1555,0.74475,0.1995
NG6_South West,Urban,0.555913864793891,0.1805,0.82025,0.12
NG6_North Central,Rural,-0.9277356600719455,0.48975,0.74125,0.181
NG6_North East,Rural,-0.9277356600719455,0.25575,0.859,0.192
NG6_North West,Rural,-0.9277356600719455,0.3855,0.82375,0.28825
NG6_South East,Rural,-0.9277356600719455,0.25875,0.8875,0.14225
NG6_South South,Rural,-0.9277356600719455,0.30375,0.8635,0.356
NG6_South West,Rural,-0.9277356600719455,0.3765,0.89325,0.2155
NG6_North Central,Urban,-0.9277356600719455,0.11675,0.5605,0.07275
NG6_North East,Urban,-0.9277356600719455,0.09425,0.7185,0.08975
NG6_North West,Urban,-0.9277356600719455,0.1165,0.67525,0.126
NG6_South East,Urban,-0.9277356600719455,0.0995,0.7895,0.07
NG6_South South,Urban,-0.9277356600719455,0.107,0.734,0.1445
NG6_South West,Urban,-0.9277356600719455,0.1155,0.81525,0.08325
NG6_North Central,Rural,-0.15365764709846555,0.552,0.749,0.20675
NG6_North East,Rural,-0.15365764709846555,0.29575,0.86175,0.22625
NG6_North West,Rural,-0.15365764709846555,0.44125,0.8265,0.3465
NG6_South East,Rural,-0.15365764709846555,0.306,0.87975,0.1635
NG6_South South,Rural,-0.15365764709846555,0.35525,0.8665,0.3925
NG6_South West,Rural,-0.15365764709846555,0.437,0.89875,0.2545
NG6_North Central,Urban,-0.15365764709846555,0.143,0.573,0.0915
NG6_North East,Urban,-0.15365764709846555,0.1225,0.715,0.10375
NG6_North West,Urban,-0.15365764709846555,0.15,0.68275,0.14825
NG6_South East,Urban,-0.15365764709846555,0.11675,0.7845,0.09
NG6_South South,Urban,-0.15365764709846555,0.13275,0.73725,0.166
NG6_South West,Urban,-0.15365764709846555,0.1485,0.802,0.10525
NG6_North Central,Rural,1.136472374524001,0.65025,0.7685,0.26925
NG6_North East,Rural,1.136472374524001,0.3725,0.85975,0.3115
NG6_North West,Rural,1.136472374524001,0.537,0.82275,0.417
NG6_South East,Rural,1.136472374524001,0.42325,0.87925,0.21725
NG6_South South,Rural,1.136472374524001,0.45375,0.86575,0.45225
NG6_South West,Rural,1.136472374524001,0.55025,0.90475,0.3245
NG6_North Central,Urban,1.136472374524001,0.2105,0.6075,0.12775
NG6_North East,Urban,1.136472374524001,0.16675,0.7245,0.1595
NG6_North West,Urban,1.136472374524001,0.19975,0.6915,0.1985
NG6_South East,Urban,1.136472374524001,0.18925,0.79025,0.1135
NG6_South South,Urban,1.136472374524001,0.19375,0.747,0.217
NG6_South West,Urban,1.136472374524001,0.205,0.81975,0.12875
NG6_North Central,Rural,-0.5406966535852056,0.50175,0.75,0.207
NG6_North East,Rural,-0.5406966535852056,0.26825,0.85575,0.206
NG6_North West,Rural,-0.5406966535852056,0.40075,0.81375,0.3225
NG6_South East,Rural,-0.5406966535852056,0.29525,0.8735,0.14875
NG6_South South,Rural,-0.5406966535852056,0.3255,0.857,0.3725
NG6_South West,Rural,-0.5406966535852056,0.41075,0.893,0.239
NG6_North Central,Urban,-0.5406966535852056,0.115,0.58675,0.086
NG6_North East,Urban,-0.5406966535852056,0.11475,0.7125,0.10625
NG6_North West,Urban,-0.5406966535852056,0.13375,0.69,0.14375
NG6_South East,Urban,-0.5406966535852056,0.1145,0.79525,0.07575
NG6_South South,Urban,-0.5406966535852056,0.125,0.73125,0.154
NG6_South West,Urban,-0.5406966535852056,0.133,0.82125,0.102
NG6_North Central,Rural,1.0719658734428776,0.6505,0.774,0.2525
NG6_North East,Rural,1.0719658734428776,0.372,0.8705,0.2915
NG6_North West,Rural,1.0719658734428776,0.524,0.8315,0.40625
NG6_South East,Rural,1.0719658734428776,0.40025,0.885,0.21925
NG6_South South,Rural,1.0719658734428776,0.45825,0.87875,0.447
NG6_South West,Rural,1.0719658734428776,0.542,0.90275,0.34025
NG6_North Central,Urban,1.0719658734428776,0.204,0.601,0.121
NG6_North East,Urban,1.0719658734428776,0.17275,0.72275,0.14975
NG6_North West,Urban,1.0719658734428776,0.1985,0.67925,0.181
NG6_South East,Urban,1.0719658734428776,0.18875,0.79,0.1095
NG6_South South,Urban,1.0719658734428776,0.17775,0.741,0.213
NG6_South West,Urban,1.0719658734428776,0.196,0.8285,0.1335
NG6_North Central,Rural,-0.9277356600719455,0.4875,0.73475,0.16275
NG6_North East,Rural,-0.9277356600719455,0.25025,0.84475,0.191
NG6_North West,Rural,-0.9277356600719455,0.39475,0.8165,0.3075
NG6_South East,Rural,-0.9277356600719455,0.24475,0.872,0.12975
NG6_South South,Rural,-0.9277356600719455,0.3055,0.8685,0.3375
NG6_South West,Rural,-0.9277356600719455,0.38025,0.8885,0.2195
NG6_North Central,Urban,-0.9277356600719455,0.11625,0.57725,0.075
NG6_North East,Urban,-0.9277356600719455,0.0955,0.70375,0.102
NG6_North West,Urban,-0.9277356600719455,0.12125,0.66725,0.124
NG6_South East,Urban,-0.9277356600719455,0.108,0.78025,0.0685
NG6_South South,Urban,-0.9277356600719455,0.1025,0.7275,0.14475
NG6_South West,Urban,-0.9277356600719455,0.1295,0.8145,0.0785
NG6_North Central,Rural,0.8139398691183845,0.625,0.7585,0.24375
NG6_North East,Rural,0.8139398691183845,0.35775,0.86,0.276
NG6_North West,Rural,0.8139398691183845,0.51225,0.8295,0.3955
NG6_South East,Rural,0.8139398691183845,0.39775,0.8855,0.2075
NG6_South South,Rural,0.8139398691183845,0.4445,0.8735,0.449
NG6_South West,Rural,0.8139398691183845,0.51125,0.898,0.29375
NG6_North Central,Urban,0.8139398691183845,0.19375,0.5995,0.1145
NG6_North East,Urban,0.8139398691183845,0.162,0.72775,0.141
NG6_North West,Urban,0.8139398691183845,0.19175,0.6905,0.191
NG6_South East,Urban,0.8139398691183845,0.172,0.79575,0.10075
NG6_South South,Urban,0.8139398691183845,0.17725,0.74525,0.19225
NG6_South West,Urban,0.8139398691183845,0.195,0.812,0.12225
NG6_North Central,Rural,-0.9277356600719455,0.4915,0.73325,0.1765
NG6_North East,Rural,-0.9277356600719455,0.2495,0.8515,0.184
NG6_North West,Rural,-0.9277356600719455,0.36975,0.824,0.28825
NG6_South East,Rural,-0.9277356600719455,0.25675,0.88275,0.1415
NG6_South South,Rural,-0.9277356600719455,0.3065,0.8625,0.353
NG6_South West,Rural,-0.9277356600719455,0.369,0.896,0.21075
NG6_North Central,Urban,-0.9277356600719455,0.10875,0.56975,0.07625
NG6_North East,Urban,-0.9277356600719455,0.1015,0.692,0.09225
NG6_North West,Urban,-0.9277356600719455,0.112,0.67125,0.12325
NG6_South East,Urban,-0.9277356600719455,0.096,0.7775,0.06875
NG6_South South,Urban,-0.9277356600719455,0.11275,0.72575,0.13975
NG6_South West,Urban,-0.9277356600719455,0.13375,0.81375,0.081
NG6_North Central,Rural,-0.9277356600719455,0.48075,0.74175,0.165
NG6_North East,Rural,-0.9277356600719455,0.2475,0.859,0.2025
NG6_North West,Rural,-0.9277356600719455,0.38,0.818,0.30275
NG6_South East,Rural,-0.9277356600719455,0.252,0.8855,0.1415
NG6_South South,Rural,-0.9277356600719455,0.30275,0.86325,0.348
NG6_South West,Rural,-0.9277356600719455,0.3845,0.893,0.2175
NG6_North Central,Urban,-0.9277356600719455,0.112,0.566,0.076
NG6_North East,Urban,-0.9277356600719455,0.10775,0.71625,0.092
NG6_North West,Urban,-0.9277356600719455,0.119,0.6565,0.13625
NG6_South East,Urban,-0.9277356600719455,0.09625,0.7825,0.075
NG6_South South,Urban,-0.9277356600719455,0.108,0.7285,0.146
NG6_South West,Urban,-0.9277356600719455,0.12925,0.8095,0.0925
NG6_North Central,Rural,-0.5406966535852056,0.5055,0.74125,0.1925
NG6_North East,Rural,-0.5406966535852056,0.26275,0.85125,0.2165
NG6_North West,Rural,-0.5406966535852056,0.41,0.82,0.30275
NG6_South East,Rural,-0.5406966535852056,0.29925,0.883,0.1645
NG6_South South,Rural,-0.5406966535852056,0.33025,0.864,0.36075
NG6_South West,Rural,-0.5406966535852056,0.404,0.88675,0.23125
NG6_North Central,Urban,-0.5406966535852056,0.1295,0.583,0.08325
NG6_North East,Urban,-0.5406966535852056,0.117,0.70475,0.10425
NG6_North West,Urban,-0.5406966535852056,0.142,0.67175,0.1445
NG6_South East,Urban,-0.5406966535852056,0.117,0.78975,0.0785
NG6_South South,Urban,-0.5406966535852056,0.11875,0.73175,0.16475
NG6_South West,Urban,-0.5406966535852056,0.13275,0.81675,0.0985
NG6_North Central,Rural,1.2009788756051245,0.6645,0.7555,0.2755
NG6_North East,Rural,1.2009788756051245,0.3805,0.864,0.3065
NG6_North West,Rural,1.2009788756051245,0.54625,0.83225,0.414
NG6_South East,Rural,1.2009788756051245,0.4125,0.879,0.229
NG6_South South,Rural,1.2009788756051245,0.4705,0.8775,0.472
NG6_South West,Rural,1.2009788756051245,0.5425,0.899,0.33175
NG6_North Central,Urban,1.2009788756051245,0.211,0.61125,0.1305
NG6_North East,Urban,1.2009788756051245,0.18825,0.72675,0.16175
NG6_North West,Urban,1.2009788756051245,0.21325,0.686,0.192
NG6_South East,Urban,1.2009788756051245,0.18675,0.7735,0.12275
NG6_South South,Urban,1.2009788756051245,0.188,0.75225,0.2105
NG6_South West,Urban,1.2009788756051245,0.213,0.8175,0.14375
NG6_North Central,Rural,0.3623943615505211,0.6005,0.76475,0.22325
NG6_North East,Rural,0.3623943615505211,0.3295,0.85625,0.26225
NG6_North West,Rural,0.3623943615505211,0.48775,0.828,0.35625
NG6_South East,Rural,0.3623943615505211,0.34175,0.88225,0.19125
NG6_South South,Rural,0.3623943615505211,0.3955,0.86325,0.40925
NG6_South West,Rural,0.3623943615505211,0.47375,0.89925,0.3045
NG6_North Central,Urban,0.3623943615505211,0.1595,0.5855,0.11025
NG6_North East,Urban,0.3623943615505211,0.14875,0.70875,0.132
NG6_North West,Urban,0.3623943615505211,0.1765,0.69125,0.16975
NG6_South East,Urban,0.3623943615505211,0.14575,0.77625,0.092
NG6_South South,Urban,0.3623943615505211,0.14875,0.73925,0.19575
NG6_South West,Urban,0.3623943615505211,0.17175,0.8185,0.11575
NG6_North Central,Rural,-1.379281167639809,0.4525,0.736,0.14875
NG6_North East,Rural,-1.379281167639809,0.22825,0.8465,0.1745
NG6_North West,Rural,-1.379281167639809,0.36275,0.8215,0.277
NG6_South East,Rural,-1.379281167639809,0.232,0.88175,0.12525
NG6_South South,Rural,-1.379281167639809,0.27675,0.86225,0.3185
NG6_South West,Rural,-1.379281167639809,0.3485,0.88975,0.2075
NG6_North Central,Urban,-1.379281167639809,0.09375,0.567,0.06875
NG6_North East,Urban,-1.379281167639809,0.088,0.702,0.09225
NG6_North West,Urban,-1.379281167639809,0.11325,0.687,0.11375
NG6_South East,Urban,-1.379281167639809,0.094,0.77975,0.06275
NG6_South South,Urban,-1.379281167639809,0.09525,0.729,0.1285
NG6_South West,Urban,-1.379281167639809,0.1085,0.813,0.0765
NG6_North Central,Rural,-1.5082941698020556,0.42575,0.718,0.1655
NG6_North East,Rural,-1.5082941698020556,0.222,0.85075,0.18175
NG6_North West,Rural,-1.5082941698020556,0.33925,0.81125,0.27725
NG6_South East,Rural,-1.5082941698020556,0.23925,0.8835,0.119
NG6_South South,Rural,-1.5082941698020556,0.28025,0.869,0.3235
NG6_South West,Rural,-1.5082941698020556,0.33925,0.8885,0.20225
NG6_North Central,Urban,-1.5082941698020556,0.0865,0.5565,0.069
NG6_North East,Urban,-1.5082941698020556,0.0945,0.72525,0.07875
NG6_North West,Urban,-1.5082941698020556,0.1005,0.65875,0.105
NG6_South East,Urban,-1.5082941698020556,0.09,0.779,0.05925
NG6_South South,Urban,-1.5082941698020556,0.0905,0.72325,0.124
NG6_South West,Urban,-1.5082941698020556,0.10325,0.81,0.07375
NG6_North Central,Rural,-0.4116836514229589,0.536,0.76525,0.1845
NG6_North East,Rural,-0.4116836514229589,0.275,0.86225,0.2205
NG6_North West,Rural,-0.4116836514229589,0.42175,0.82,0.3455
NG6_South East,Rural,-0.4116836514229589,0.29175,0.88275,0.15625
NG6_South South,Rural,-0.4116836514229589,0.32975,0.87325,0.3585
NG6_South West,Rural,-0.4116836514229589,0.41725,0.88825,0.24225
NG6_North Central,Urban,-0.4116836514229589,0.1355,0.58,0.087
NG6_North East,Urban,-0.4116836514229589,0.116,0.705,0.1105
NG6_North West,Urban,-0.4116836514229589,0.13625,0.693,0.138
NG6_South East,Urban,-0.4116836514229589,0.12875,0.78525,0.08125
NG6_South South,Urban,-0.4116836514229589,0.12075,0.74675,0.16375
NG6_South West,Urban,-0.4116836514229589,0.14575,0.8115,0.09125
NG6_North Central,Rural,0.29788786046939775,0.59175,0.75275,0.2285
NG6_North East,Rural,0.29788786046939775,0.325,0.85475,0.25875
NG6_North West,Rural,0.29788786046939775,0.4745,0.82775,0.35025
NG6_South East,Rural,0.29788786046939775,0.348,0.8885,0.19825
NG6_South South,Rural,0.29788786046939775,0.393,0.85075,0.41075
NG6_South West,Rural,0.29788786046939775,0.48075,0.89975,0.2815
NG6_North Central,Urban,0.29788786046939775,0.1635,0.6015,0.11525
NG6_North East,Urban,0.29788786046939775,0.13775,0.711,0.13375
NG6_North West,Urban,0.29788786046939775,0.15875,0.699,0.15875
NG6_South East,Urban,0.29788786046939775,0.1455,0.788,0.09175
NG6_South South,Urban,0.29788786046939775,0.1405,0.7315,0.19
NG6_South West,Urban,0.29788786046939775,0.16925,0.816,0.1115
NG6_North Central,Rural,-0.7342161568285756,0.5005,0.74325,0.1855
NG6_North East,Rural,-0.7342161568285756,0.273,0.862,0.19775
NG6_North West,Rural,-0.7342161568285756,0.406,0.82875,0.3135
NG6_South East,Rural,-0.7342161568285756,0.2835,0.88625,0.148
NG6_South South,Rural,-0.7342161568285756,0.321,0.856,0.3625
NG6_South West,Rural,-0.7342161568285756,0.4015,0.8915,0.23325
NG6_North Central,Urban,-0.7342161568285756,0.12375,0.55925,0.086
NG6_North East,Urban,-0.7342161568285756,0.11025,0.71375,0.103
NG6_North West,Urban,-0.7342161568285756,0.12525,0.66675,0.13375
NG6_South East,Urban,-0.7342161568285756,0.1205,0.78925,0.07175
NG6_South South,Urban,-0.7342161568285756,0.11175,0.7335,0.15075
NG6_South West,Urban,-0.7342161568285756,0.124,0.81725,0.081
NG6_North Central,Rural,-0.9922421611530688,0.48275,0.7435,0.17575
NG6_North East,Rural,-0.9922421611530688,0.2545,0.85175,0.18825
NG6_North West,Rural,-0.9922421611530688,0.37025,0.82525,0.29175
NG6_South East,Rural,-0.9922421611530688,0.25975,0.884,0.14225
NG6_South South,Rural,-0.9922421611530688,0.30575,0.87125,0.342
NG6_South West,Rural,-0.9922421611530688,0.3715,0.8975,0.22025
NG6_North Central,Urban,-0.9922421611530688,0.11,0.57,0.0705
NG6_North East,Urban,-0.9922421611530688,0.10425,0.70875,0.0885
NG6_North West,Urban,-0.9922421611530688,0.1185,0.67575,0.126
NG6_South East,Urban,-0.9922421611530688,0.0985,0.7915,0.06625
NG6_South South,Urban,-0.9922421611530688,0.11075,0.73675,0.14825
NG6_South West,Urban,-0.9922421611530688,0.115,0.8135,0.08625
NG6_North Central,Rural,0.9429528712806311,0.6415,0.77225,0.26375
NG6_North East,Rural,0.9429528712806311,0.3765,0.853,0.30125
NG6_North West,Rural,0.9429528712806311,0.5265,0.843,0.39025
NG6_South East,Rural,0.9429528712806311,0.394,0.88025,0.21525
NG6_South South,Rural,0.9429528712806311,0.447,0.87425,0.45275
NG6_South West,Rural,0.9429528712806311,0.53125,0.90675,0.30775
NG6_North Central,Urban,0.9429528712806311,0.19325,0.6025,0.125
NG6_North East,Urban,0.9429528712806311,0.174,0.738,0.14825
NG6_North West,Urban,0.9429528712806311,0.2095,0.696,0.18575
NG6_South East,Urban,0.9429528712806311,0.172,0.785,0.116
NG6_South South,Urban,0.9429528712806311,0.18275,0.744,0.20025
NG6_South West,Urban,0.9429528712806311,0.21425,0.819,0.13825
NG6_North Central,Rural,1.136472374524001,0.6615,0.76825,0.27625
NG6_North East,Rural,1.136472374524001,0.39625,0.85275,0.30275
NG6_North West,Rural,1.136472374524001,0.531,0.83975,0.40025
NG6_South East,Rural,1.136472374524001,0.409,0.88275,0.231
NG6_South South,Rural,1.136472374524001,0.46,0.868,0.45875
NG6_South West,Rural,1.136472374524001,0.5545,0.89875,0.308
NG6_North Central,Urban,1.136472374524001,0.20025,0.60825,0.13425
NG6_North East,Urban,1.136472374524001,0.17325,0.73875,0.14375
NG6_North West,Urban,1.136472374524001,0.219,0.6875,0.19075
NG6_South East,Urban,1.136472374524001,0.181,0.7865,0.11
NG6_South South,Urban,1.136472374524001,0.17825,0.759,0.20825
NG6_South West,Urban,1.136472374524001,0.21,0.8245,0.13325
NG6_North Central,Rural,-0.2826706492607122,0.5435,0.74375,0.19725
NG6_North East,Rural,-0.2826706492607122,0.2845,0.856,0.23125
NG6_North West,Rural,-0.2826706492607122,0.435,0.82925,0.345
NG6_South East,Rural,-0.2826706492607122,0.30675,0.88875,0.1705
NG6_South South,Rural,-0.2826706492607122,0.3475,0.85725,0.38175
NG6_South West,Rural,-0.2826706492607122,0.43425,0.89375,0.2505
NG6_North Central,Urban,-0.2826706492607122,0.132,0.592,0.07975
NG6_North East,Urban,-0.2826706492607122,0.1235,0.7215,0.1045
NG6_North West,Urban,-0.2826706492607122,0.13725,0.6635,0.14375
NG6_South East,Urban,-0.2826706492607122,0.13025,0.78925,0.0735
NG6_South South,Urban,-0.2826706492607122,0.1285,0.74325,0.16775
NG6_South West,Urban,-0.2826706492607122,0.1495,0.817,0.10025
NG6_North Central,Rural,-0.024644644936218884,0.56225,0.76025,0.213
NG6_North East,Rural,-0.024644644936218884,0.3115,0.8555,0.24325
NG6_North West,Rural,-0.024644644936218884,0.45725,0.8195,0.339
NG6_South East,Rural,-0.024644644936218884,0.328,0.87675,0.1825
NG6_South South,Rural,-0.024644644936218884,0.3625,0.87075,0.40025
NG6_South West,Rural,-0.024644644936218884,0.4565,0.89125,0.2615
NG6_North Central,Urban,-0.024644644936218884,0.14825,0.57675,0.09825
NG6_North East,Urban,-0.024644644936218884,0.13175,0.69875,0.11825
NG6_North West,Urban,-0.024644644936218884,0.1585,0.67325,0.164
NG6_South East,Urban,-0.024644644936218884,0.13875,0.791,0.0895
NG6_South South,Urban,-0.024644644936218884,0.131,0.73375,0.1805
NG6_South West,Urban,-0.024644644936218884,0.16325,0.819,0.10675
NG6_North Central,Rural,0.4914073637127678,0.614,0.75925,0.2325
NG6_North East,Rural,0.4914073637127678,0.33975,0.861,0.253
NG6_North West,Rural,0.4914073637127678,0.49375,0.8405,0.3915
NG6_South East,Rural,0.4914073637127678,0.35475,0.88025,0.1975
NG6_South South,Rural,0.4914073637127678,0.4075,0.87275,0.42825
NG6_South West,Rural,0.4914073637127678,0.49125,0.8985,0.2885
NG6_North Central,Urban,0.4914073637127678,0.17525,0.597,0.1175
NG6_North East,Urban,0.4914073637127678,0.1435,0.727,0.1435
NG6_North West,Urban,0.4914073637127678,0.1725,0.69025,0.15825
NG6_South East,Urban,0.4914073637127678,0.169,0.79275,0.09725
NG6_South South,Urban,0.4914073637127678,0.16,0.75175,0.19325
NG6_South West,Urban,0.4914073637127678,0.169,0.8135,0.118
NG6_North Central,Rural,0.8139398691183845,0.64275,0.76525,0.24525
NG6_North East,Rural,0.8139398691183845,0.35825,0.85825,0.289
NG6_North West,Rural,0.8139398691183845,0.50625,0.83725,0.3795
NG6_South East,Rural,0.8139398691183845,0.3875,0.88325,0.22125
NG6_South South,Rural,0.8139398691183845,0.42775,0.86175,0.43825
NG6_South West,Rural,0.8139398691183845,0.54425,0.89925,0.3065
NG6_North Central,Urban,0.8139398691183845,0.18575,0.601,0.12
NG6_North East,Urban,0.8139398691183845,0.15625,0.72875,0.148
NG6_North West,Urban,0.8139398691183845,0.18525,0.69875,0.18575
NG6_South East,Urban,0.8139398691183845,0.159,0.77775,0.104
NG6_South South,Urban,0.8139398691183845,0.16325,0.7405,0.19425
NG6_South West,Urban,0.8139398691183845,0.1925,0.823,0.126
NG6_North Central,Rural,-1.379281167639809,0.44625,0.72925,0.16225
NG6_North East,Rural,-1.379281167639809,0.222,0.8545,0.1865
NG6_North West,Rural,-1.379281167639809,0.34975,0.8185,0.278
NG6_South East,Rural,-1.379281167639809,0.24925,0.8785,0.12575
NG6_South South,Rural,-1.379281167639809,0.2755,0.85575,0.32525
NG6_South West,Rural,-1.379281167639809,0.34675,0.89725,0.2085
NG6_North Central,Urban,-1.379281167639809,0.09375,0.55475,0.07125
NG6_North East,Urban,-1.379281167639809,0.0905,0.70575,0.079
NG6_North West,Urban,-1.379281167639809,0.12,0.654,0.11325
NG6_South East,Urban,-1.379281167639809,0.094,0.78775,0.06575
NG6_South South,Urban,-1.379281167639809,0.095,0.716,0.132
NG6_South West,Urban,-1.379281167639809,0.10325,0.81275,0.0845
NG6_North Central,Rural,0.555913864793891,0.623,0.7625,0.24125
NG6_North East,Rural,0.555913864793891,0.33825,0.85875,0.277
NG6_North West,Rural,0.555913864793891,0.48525,0.83525,0.36525
NG6_South East,Rural,0.555913864793891,0.368,0.879,0.2085
NG6_South South,Rural,0.555913864793891,0.41925,0.87,0.44
NG6_South West,Rural,0.555913864793891,0.512,0.90375,0.294
NG6_North Central,Urban,0.555913864793891,0.171,0.617,0.1155
NG6_North East,Urban,0.555913864793891,0.15325,0.7265,0.14275
NG6_North West,Urban,0.555913864793891,0.1835,0.694,0.167
NG6_South East,Urban,0.555913864793891,0.162,0.7785,0.1025
NG6_South South,Urban,0.555913864793891,0.161,0.74725,0.18675
NG6_South West,Urban,0.555913864793891,0.19325,0.82925,0.1145
NG6_North Central,Rural,-0.4761901525040822,0.5275,0.74525,0.191
NG6_North East,Rural,-0.4761901525040822,0.2815,0.845,0.212
NG6_North West,Rural,-0.4761901525040822,0.41675,0.82725,0.321
NG6_South East,Rural,-0.4761901525040822,0.299,0.88825,0.15975
NG6_South South,Rural,-0.4761901525040822,0.3405,0.86975,0.37625
NG6_South West,Rural,-0.4761901525040822,0.4085,0.89275,0.23925
NG6_North Central,Urban,-0.4761901525040822,0.1315,0.583,0.0905
NG6_North East,Urban,-0.4761901525040822,0.11825,0.71925,0.09875
NG6_North West,Urban,-0.4761901525040822,0.14325,0.6745,0.1385
NG6_South East,Urban,-0.4761901525040822,0.12575,0.78125,0.07925
NG6_South South,Urban,-0.4761901525040822,0.122,0.74975,0.15625
NG6_South West,Urban,-0.4761901525040822,0.13625,0.81775,0.09375
NG6_North Central,Rural,0.9429528712806311,0.63225,0.76875,0.25825
NG6_North East,Rural,0.9429528712806311,0.38225,0.8615,0.2985
NG6_North West,Rural,0.9429528712806311,0.523,0.831,0.397
NG6_South East,Rural,0.9429528712806311,0.3905,0.8765,0.21075
NG6_South South,Rural,0.9429528712806311,0.45425,0.86775,0.463
NG6_South West,Rural,0.9429528712806311,0.525,0.9105,0.31825
NG6_North Central,Urban,0.9429528712806311,0.2,0.6035,0.1335
NG6_North East,Urban,0.9429528712806311,0.16875,0.733,0.1485
NG6_North West,Urban,0.9429528712806311,0.191,0.68775,0.178
NG6_South East,Urban,0.9429528712806311,0.17925,0.7925,0.1215
NG6_South South,Urban,0.9429528712806311,0.17875,0.74775,0.2055
NG6_South West,Urban,0.9429528712806311,0.1955,0.82325,0.1295
NG6_North Central,Rural,-0.2826706492607122,0.5385,0.74675,0.19975
NG6_North East,Rural,-0.2826706492607122,0.28175,0.859,0.22725
NG6_North West,Rural,-0.2826706492607122,0.44775,0.8175,0.33325
NG6_South East,Rural,-0.2826706492607122,0.2985,0.8805,0.1625
NG6_South South,Rural,-0.2826706492607122,0.3515,0.875,0.3675
NG6_South West,Rural,-0.2826706492607122,0.42575,0.8945,0.2495
NG6_North Central,Urban,-0.2826706492607122,0.13275,0.59175,0.09325
NG6_North East,Urban,-0.2826706492607122,0.12375,0.72275,0.11275
NG6_North West,Urban,-0.2826706492607122,0.1485,0.67575,0.14875
NG6_South East,Urban,-0.2826706492607122,0.13475,0.7885,0.0785
NG6_South South,Urban,-0.2826706492607122,0.128,0.732,0.1685
NG6_South West,Urban,-0.2826706492607122,0.1385,0.83125,0.1
NG6_North Central,Rural,0.555913864793891,0.60675,0.75725,0.2415
NG6_North East,Rural,0.555913864793891,0.33925,0.8565,0.275
NG6_North West,Rural,0.555913864793891,0.49375,0.83175,0.3615
NG6_South East,Rural,0.555913864793891,0.35275,0.877,0.20525
NG6_South South,Rural,0.555913864793891,0.41975,0.867,0.43625
NG6_South West,Rural,0.555913864793891,0.50925,0.901,0.29825
NG6_North Central,Urban,0.555913864793891,0.186,0.597,0.1075
NG6_North East,Urban,0.555913864793891,0.15275,0.71675,0.137
NG6_North West,Urban,0.555913864793891,0.1755,0.68925,0.18325
NG6_South East,Urban,0.555913864793891,0.15325,0.7815,0.10825
NG6_South South,Urban,0.555913864793891,0.16975,0.751,0.1925
NG6_South West,Urban,0.555913864793891,0.184,0.82,0.1105
NG6_North Central,Rural,0.8784463701995078,0.62625,0.764,0.25
NG6_North East,Rural,0.8784463701995078,0.35375,0.86375,0.29325
NG6_North West,Rural,0.8784463701995078,0.51525,0.838,0.39575
NG6_South East,Rural,0.8784463701995078,0.39025,0.88475,0.20475
NG6_South South,Rural,0.8784463701995078,0.452,0.87225,0.4465
NG6_South West,Rural,0.8784463701995078,0.524,0.90275,0.31625
NG6_North Central,Urban,0.8784463701995078,0.18875,0.60225,0.1205
NG6_North East,Urban,0.8784463701995078,0.16325,0.725,0.153
NG6_North West,Urban,0.8784463701995078,0.1915,0.685,0.18425
NG6_South East,Urban,0.8784463701995078,0.175,0.78675,0.11175
NG6_South South,Urban,0.8784463701995078,0.1755,0.749,0.2155
NG6_South West,Urban,0.8784463701995078,0.21225,0.821,0.12275
NG6_North Central,Rural,1.0719658734428776,0.65375,0.7645,0.272
NG6_North East,Rural,1.0719658734428776,0.38325,0.857,0.29975
NG6_North West,Rural,1.0719658734428776,0.537,0.83275,0.40775
NG6_South East,Rural,1.0719658734428776,0.40625,0.8745,0.231
NG6_South South,Rural,1.0719658734428776,0.45825,0.86425,0.45475
NG6_South West,Rural,1.0719658734428776,0.529,0.9,0.326
NG6_North Central,Urban,1.0719658734428776,0.2045,0.5975,0.1315
NG6_North East,Urban,1.0719658734428776,0.1845,0.71525,0.16675
NG6_North West,Urban,1.0719658734428776,0.20925,0.68525,0.19525
NG6_South East,Urban,1.0719658734428776,0.18375,0.80275,0.1115
NG6_South South,Urban,1.0719658734428776,0.17975,0.74925,0.21425
NG6_South West,Urban,1.0719658734428776,0.21075,0.8235,0.129
NG6_North Central,Rural,-0.8632291589908222,0.4835,0.73575,0.18
NG6_North East,Rural,-0.8632291589908222,0.255,0.86,0.1945
